id,number,summary,description,priority,completed_date,component_id,created_on,permission_type,importance,is_story,milestone_id,notification_list,space_id,state,status,story_importance,updated_at,working_hours,estimate,total_estimate,total_invested_hours,total_working_hours,assigned_to_id,reporter_id,custom_fields,hierarchy_type,due_date,assigned_to_name,picture_url
180781943,2199,"As Google, hierarchies should be visible to me, so that people can search for them","*Time boxed to one day to investigate.
*
Relates to work done in previous ticket here: https://app.assembla.com/spaces/europeana-npc/tickets/2136/details?comment=1210160403

Fetch as Google is unable to see the hierarchies as per the ticket above. We need to make them visible to Google crawls.",3,2017-06-21T08:40:03.000Z,,2017-05-22T11:40:13.000Z,1,-17.5,true,11444803,"bE4VAKECur4RFgacwqEsg8,bt2bnGU54r4AGmacwqjQYw,d558KWlWir56pcacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2017-06-21T08:41:39.000Z,0.0,3.0,3.0,0.0,0.0,bt2bnGU54r4AGmacwqjQYw,d558KWlWir56pcacwqEsg8,"{""Theme""=>""SEO""}",2,,andyjmaclean@gmail.com,https://s3.amazonaws.com/assembla-avatars/addd83a8/bt2bnGU54r4AGmacwqjQYw:1422091573
180801873,2200,SPIKE: Investigate why we're not using canonical URLs on our record pages,"STUB 

Because we seemingly don't. I have a vague memory we stopped doing that because of the introduction of language/localised page URLs - can that be the case?

The reasons for canonical URLs otherwise explained well here https://support.google.com/webmasters/answer/139066?hl=en",3,,,2017-05-22T14:45:35.000Z,1,-682.0,true,7270973,"ahQtmgU58r4zF-acwqjQXA,bE4VAKECur4RFgacwqEsg8",ck47vGwfer5j4iacwqjQXA,1,New,0,2017-07-03T15:50:49.000Z,0.0,0.0,0.0,0.0,0.0,,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""SEO""}",2,,,
180805093,2201,BUG: Menu text and arrows are not correctly rendering in Safari,"[[image:dJsFP6pV4r54oMdmr6QqzO|Screen Shot 2017-05-22 at 16.53.07.png]]

In Safari on a mac, the menu text and arrows are not correctly rendering. Following a discussion with @cr.marcelino just now, it is potentially solvable by updating the library that generates the menu.

https://www.smartmenus.org/download/

This issue affects 15% of our overall users.",4,2017-06-22T13:53:16.000Z,,2017-05-22T15:14:15.000Z,1,-21.0,true,11444803,"bt2bnGU54r4AGmacwqjQYw,bXMeYqC3Wr5ONcdmr6bg7m,aybbJ63Vur4BxmacwqjQYw,d558KWlWir56pcacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2017-06-22T13:53:16.000Z,0.0,0.0,0.0,0.0,0.0,d558KWlWir56pcacwqEsg8,d558KWlWir56pcacwqEsg8,"{""Theme""=>""""}",2,,,
180857613,2202,Can't show all available themes in search results page without clicking More,"*User story:*
As a user I want to be able to quickly choose a theme to filter my search results

*Problem:*
In July we will have 7 themes: Music, Art, Fashion, Photography, 14-18, Natural history, Maps & Geography and Sports. But the height of the theme filter on the search results page is not high enough to show them all - see attached image[[image:aOcpaqp40r54oJacwqjQXA|ThemesFilter_increaseheight.jpeg]]

We may wish to compensate for that somehow?",3,,,2017-05-23T07:59:21.000Z,1,-683.0,true,7270973,"ahQtmgU58r4zF-acwqjQXA,d558KWlWir56pcacwqEsg8,b-AqTih9ir5ykEacwqjQWU,cl1v4sh9ir5yotacwqjQWU",ck47vGwfer5j4iacwqjQXA,1,New,0,2017-07-03T15:51:06.000Z,0.0,0.0,0.0,0.0,0.0,d558KWlWir56pcacwqEsg8,ahQtmgU58r4zF-acwqjQXA,"{""Theme""=>""Search""}",2,,ash.marriott,https://s3.amazonaws.com/assembla-avatars/2ab8d8d1/d558KWlWir56pcacwqEsg8:1494504262
180891873,2203,SPIKE: Future translations on 1914-1918,"*Let's timebox this task to a small amount of time, and discuss in refinement how it relates to the future of UGC collections.*

This ticket is to determine how we handle the future translations of Europeana 1914-1918. 
Since there is an integration with Collections coming up, we just need to decide on how to go about this. 

The workflow used to be translate wiki based, now it's via locale app, but the question might be if the translations that are in LocaleApp right now (including the 18 localisations) are up to date. 
This ticket is to SPIKE the workflow from a technical point of view. ",3,2017-06-28T08:58:12.000Z,,2017-05-23T13:37:54.000Z,1,-11.0,true,11444803,"djQ1OaATWr4Of6acwqjQYw,bE4VAKECur4RFgacwqEsg8,d558KWlWir56pcacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-06-28T08:58:12.000Z,0.0,1.0,1.0,0.0,0.0,d558KWlWir56pcacwqEsg8,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",2,,ash.marriott,https://s3.amazonaws.com/assembla-avatars/2ab8d8d1/d558KWlWir56pcacwqEsg8:1494504262
180896223,2204,"As a collections editor, I want to be able to use Browse Entry Points on the Browse Landing Page, so that my users can access what I think is most relevant","*Partner value: Large -  the ability for partners to expose their most valuable content and hand pick what they think is great for our end users.*

Let's implement the functionality to make these links work like BEPs.
[[image:dbWr7as4ir54Rddmr6CpXy|Screen Shot 2017-06-07 at 11.50.27.png]]

Conversely from the end-user perspective: As a user, I want to be able to access curated content from SMEs, so that I get the best possible experience.

Let's make the browse landing page curable so we can really deliver the best value content to the end user.

In the style of the browse landing page, we should be able to:
- Create a title for a custom group of Browse Entry Points
- Add a Browse Entry Point to that landing page to be displayed

[[image:dnPI1CtcWr543dacwqjQYw|Screen Shot 2017-06-08 at 11.27.27 1.png]]",3,,,2017-05-23T14:12:58.000Z,1,128.0,true,7270973,"b-AqTih9ir5ykEacwqjQWU,bmoXZQr3Kr5OojacwqjQXA,d558KWlWir56pcacwqEsg8,bE4VAKECur4RFgacwqEsg8",ck47vGwfer5j4iacwqjQXA,1,In progress,0,2017-09-18T08:34:25.000Z,0.0,7.0,7.0,0.0,0.0,bE4VAKECur4RFgacwqEsg8,d558KWlWir56pcacwqEsg8,"{""Theme""=>""""}",2,,richard.doe,https://s3.amazonaws.com/assembla-avatars/035f2451/bE4VAKECur4RFgacwqEsg8:1422066277
180898433,2205,Display updated Translations and Copy in Collections via the iFrame,"*Userstory:* 

As a user I would like to see relevant information about 14-18 displayed in the Collections. 

*Possible Problem:* 

Currently the iFrame is displaying everything in 1914-1918, but the info in the copy for 1914-1918 is not up to date. So the copy needs to be updated. (see ticket ... in editorial sprint) 
The usual workflow was for all the text to be localised in Translate Wiki but since we have terminated their services; we now need to make sure that the right copy is displayed in the iFrame via a source other than that and make sure that the updated version of the copy ends up in 1914-1918. (And therefore is displayed in the iFrame.)

*Acceptance criteria:* 

- I want a connection between the copy on 1914-1918 and a source. 
- I want to know the source because the Collections team needs to update the copy. 
- I want the updated copy to display in the iFrame 

*Things that might be helpful to know:* 
- I think we still used LocaleApp as sort of a CMS system for the creating the source xml for translate wiki. Ergo: all the text should be present in Locale.
- I also recall that at one point there was a connection between LocaleApp and the 1914-1918 website. I don't know if there is any documentation about this, but it seems to me that it might be the case that if there is, the connection is easy to restore; meaning that LocaleApp is probably the best candidate for 'the source' of the localisation. 
- In terms of the Portal working with LocaleApp already, I would prefer the source to be LocaleApp. 

",3,2017-06-08T13:03:48.000Z,,2017-05-23T14:33:32.000Z,1,-13.0,true,11444803,"djQ1OaATWr4Of6acwqjQYw,bE4VAKECur4RFgacwqEsg8,cWKuYcipur5Ri9dmr6QqzO,a0NKJ2EKyr4iH3eJe5cbCb",ck47vGwfer5j4iacwqjQXA,0,Invalid,0,2017-06-08T13:03:48.000Z,0.0,0.0,0.0,0.0,0.0,,djQ1OaATWr4Of6acwqjQYw,"{""Theme""=>""""}",2,,,
180981383,2206,"As an editor of a static page, I can add intro text to my page underneath the header, to add additional context","In the styleguide, we have both a title and introduction text. http://styleguide.europeana.eu/?p=templates-Search-static-page-no-nav

[[image:bZg26Iqh0r55izacwqEsg8|Screen Shot 2017-05-24 at 14.34.52.png]]

At present, there is no way to actually create this introduction text on a static page, so let's add a field into the CMS that facilitates this.
http://acceptance-npc.eanadev.org/portal/en/collections/maps/catalanatlas.html
[[image:cHoefCqh0r57hdacwqjQXA|Screen Shot 2017-05-24 at 14.35.32.png]]

*Acceptance criteria: *
 - An additional field between 'title' and 'body' that allows input of HTML.
 - An output of the above text underneath the title within the blue strip.
 - The text should be wrapped in paragraph tags by default.",3,,,2017-05-24T12:40:09.000Z,1,-687.0,true,7270973,"d558KWlWir56pcacwqEsg8,ahQtmgU58r4zF-acwqjQXA",ck47vGwfer5j4iacwqjQXA,1,New,0,2017-07-04T12:04:52.000Z,0.0,0.0,0.0,0.0,0.0,,d558KWlWir56pcacwqEsg8,"{""Theme""=>""""}",2,,,
180981773,2207,"As an editor, I can customise the background of a static page with an image of my choice, to add ambience and context to the page",stub,3,,,2017-05-24T12:43:02.000Z,1,-688.0,false,7270973,"d558KWlWir56pcacwqEsg8,ahQtmgU58r4zF-acwqjQXA",ck47vGwfer5j4iacwqjQXA,1,New,0,2017-07-04T12:05:02.000Z,0.0,0.0,0.0,0.0,0.0,,d558KWlWir56pcacwqEsg8,"{""Theme""=>""""}",0,,,
180988483,2208,"As a human, I've already learned how to use the galleries, so let's drop the tooltips for now","Users by now should be aware of galleries and the functionality, so let's drop the tooltips regarding this.

[[image:a35kVeqiyr573ddmr6QqzO|Screen Shot 2017-05-24 at 15.37.42.png]]
[[image:cbX014qiyr54kPacwqjQYw|Screen Shot 2017-05-24 at 15.39.44.png]]

*Acceptance criteria: *
 - There should be no more tooltips on the galleries page
 - There should be no more tooltips to galleries from the portals page",3,2017-07-18T08:42:14.000Z,,2017-05-24T13:42:47.000Z,1,-37.0,true,11444803,"bE4VAKECur4RFgacwqEsg8,d558KWlWir56pcacwqEsg8,bt2bnGU54r4AGmacwqjQYw,aybbJ63Vur4BxmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-07-18T08:42:14.000Z,0.0,1.0,1.0,0.0,0.0,d558KWlWir56pcacwqEsg8,d558KWlWir56pcacwqEsg8,"{""Theme""=>""""}",2,,,
180989683,2209,"SPIKE: As a Product Owner, I'd like to investigate front-end cross-platform testing automation, to ensure we don't miss any platforms","We are going to have free access to a tool called Browserstack (browserstack.com). This allows us to create Silenium webdriver automated tests that give us the opportunity to test across different platforms.

As a minimum, I'd like to know:
 - How easy is it to run key pages and features on the devices from the list below and obtain screenshots?
 - Can we obtain javascript console errors?

Why this could be good for us?
 - We can blanket check design on *all* of our supported browsers and platforms, mobile and desktop.
 - With the launch of the new item display page and technologies involved, front-end testing is going to be vital to make sure we provide the best user experience.
 - With screenshots from each device, we'd be able to at-a-glance check whether appearance is affected.
 - More time is then available for testing of other in-depth features.

Browser compatibility site requirements: 
 - Google Chrome 49+
 - Firefox 45+
 - Safari on mac 9<
 - Internet Explorer 11 + Edge <
 - Samsung's stock Internet Browser (our most popular Android device and webkit/chrome based)
 - Safari on iPad and iPhone
",3,,,2017-05-24T13:51:40.000Z,1,-700.0,true,7270973,"d558KWlWir56pcacwqEsg8,cl1v4sh9ir5yotacwqjQWU,bt2bnGU54r4AGmacwqjQYw,aybbJ63Vur4BxmacwqjQYw",ck47vGwfer5j4iacwqjQXA,1,New,0,2017-07-24T11:42:06.000Z,0.0,0.0,0.0,0.0,0.0,,d558KWlWir56pcacwqEsg8,"{""Theme""=>""""}",2,,,
181003533,2210,Collapsed (hero) attribution no longer expands,"This mechanism that (used to) expand the collapsed attribution in the bottom right of hero images (mobile view) no longer works.

*Technical Notes*

* the mechanism is based on pure CSS and works by using the :focus pseudo selector
* the element to be focussed is a <div> and a div can only have focus if it has a tabindex
* the tabindex on the attribution element was removed last [[url:https://github.com/europeana/Europeana-Patternlab/commit/9a3397d90e0aca81e75e60f9f6185ea1856d14c9#diff-2395cb89079b409067f72acabd02e745|October]] as part of the accessibility work, so it probably hasn't worked since then",3,2017-06-21T09:29:06.000Z,,2017-05-24T15:35:38.000Z,1,-53.0,true,11444803,"bt2bnGU54r4AGmacwqjQYw,d558KWlWir56pcacwqEsg8,aybbJ63Vur4BxmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-06-21T09:29:06.000Z,0.0,0.0,0.0,0.0,0.0,d558KWlWir56pcacwqEsg8,bt2bnGU54r4AGmacwqjQYw,"{""Theme""=>""""}",2,,ash.marriott,https://s3.amazonaws.com/assembla-avatars/2ab8d8d1/d558KWlWir56pcacwqEsg8:1494504262
181230823,2211,"BUG: As a fashionista, I'd like the heading on the browse landing page to be clearer, so I know the items associate with it","At the moment, we've got this format below, which doesn't make it clear that the title associates with the content below.
http://www.europeana.eu/portal/en/collections/fashion

[[image:aaFUuKrfqr568Qdmr6bg7m|Screen Shot 2017-05-29 at 11.37.40.png]]

Could we do something to make this clearer? Perhaps integrate the category into the title such as *Explore _wool_ on Europeana Fashion*.

*Acceptance:*
 - The text works for any category title and doesn't look misplaced.
 - The category name is distinguished so the user knows there are other categories available.
 - We need to account for multilinguality and the ability to make the word work with any sentence",2,2017-07-18T08:41:56.000Z,,2017-05-29T09:50:23.000Z,1,-8.8125,true,11444803,"cl1v4sh9ir5yotacwqjQWU,d558KWlWir56pcacwqEsg8,bt2bnGU54r4AGmacwqjQYw,aybbJ63Vur4BxmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-07-18T08:41:56.000Z,0.0,3.0,3.0,0.0,0.0,d558KWlWir56pcacwqEsg8,d558KWlWir56pcacwqEsg8,"{""Theme""=>""""}",2,,,
181254513,2212,SPIKE: Let's deploy more frequently,"Let's discuss whether it is practical and beneficial for us to increase the frequency of our deployments. It would be beneficial for us to be able to get code to production faster, and releasing in smaller chunks could decrease our risk.

I am by no means an expert on continuous deployment, but let's have the discussion.",3,,,2017-05-29T14:53:29.000Z,1,-698.0,true,7270973,d558KWlWir56pcacwqEsg8,ck47vGwfer5j4iacwqjQXA,1,New,0,2017-07-24T09:03:48.000Z,0.0,3.0,3.0,0.0,0.0,d558KWlWir56pcacwqEsg8,d558KWlWir56pcacwqEsg8,"{""Theme""=>""""}",2,,,
181298283,2213,Update the URL slug for 14-18 to /world-war-I,"At the request of business, please could we update the URL slug to /world-war-I (uppercase i).

Acceptance criteria:
* UGC content accessible at /portal/collections/world-war-I
* No reference in Collections code to a collection with slug ""firstworldwar""",1,2017-06-21T09:28:24.000Z,,2017-05-30T10:21:20.000Z,1,-35.0,true,11444803,"d558KWlWir56pcacwqEsg8,bE4VAKECur4RFgacwqEsg8,bmoXZQr3Kr5OojacwqjQXA,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-06-21T09:28:24.000Z,0.0,0.0,0.0,0.0,0.0,d558KWlWir56pcacwqEsg8,d558KWlWir56pcacwqEsg8,"{""Theme""=>""""}",2,,,
181299573,2214,World War I collection deployment (1914-1918 release v3.6.2),"This ticket documents deployment tasks for the launch of the World War I collection, ETA 19 June.

*Pre-deploy:*
# ✓add a new hostname for the 1418 app on EY, e.g. 1418.eanadev.org (see #2151); embed.europeana1914-1918.eu
# ✓deploy Collections v2.2.0 (see #2227)
# c✓reate and publish a WWI collection and landing page on production portal (needs to have the key: world-war-I), setting federated search provider queries on the collection 
# ✓deploy Apache update
# ✓repoint www.europeana1914-1918.eu to production apache
# ✓repoint europeana1914-1918.eu to redirection NGINX
# 

*Deploy:*
# ✓ensure config/flickr.yml on EY app master doesn't have production keys, *before deploying*
# ✓deploy 1914-1918 v3.6.2
",1,2017-06-20T06:23:09.000Z,,2017-05-30T10:36:30.000Z,1,-63.0,true,11444803,"bE4VAKECur4RFgacwqEsg8,bmoXZQr3Kr5OojacwqjQXA,d558KWlWir56pcacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-06-20T06:23:09.000Z,0.0,3.0,3.0,0.0,0.0,bE4VAKECur4RFgacwqEsg8,bE4VAKECur4RFgacwqEsg8,"{""Theme""=>""Environment & Architecture""}",2,2017-06-19,,
181306383,2215,Log Exhibitions app to ELK stack.,"Logs for the Exhibitions application need to be sent to logstash; at the moment, Exhibitions is simply opaque to it. This is a problem, as right now we don't really know how our users are interacting with our home page. At the moment they appear simply not to be - but this presumably affects our inability to log clickthroughs to our blogs or Exhibition content.

This opacity has already complicated one user study, but is a problem more generally for our user stats.",3,,,2017-05-30T12:03:28.000Z,1,-730.0,true,7270973,"bKssOGxg8r5ykmdmr6CpXy,dWf1QGOlir5ku_acwqjQXA,bE4VAKECur4RFgacwqEsg8,d558KWlWir56pcacwqEsg8",ck47vGwfer5j4iacwqjQXA,1,New,0,2017-08-08T10:46:31.000Z,0.0,1.0,1.0,0.0,0.0,,bKssOGxg8r5ykmdmr6CpXy,"{""Theme""=>""""}",2,,,
181308343,2216,"As PO, I want to run a small A/B test on the collections site, to test Google Optimize functionality","I want to start being able to validate the need for new features without building them (for example, adding a button for a feature that doesn't exist yet, in order to validate whether people use that button)
https://optimize.google.com/
Please could we follow the implementation steps below to do this:
---
*Add Optimize to your website*

*Step 1: Update your Google Analytics Tracking code
*
Do the following on every page where you want to use Optimize:
Move your Analytics snippet as high as possible in the <HEAD> of the page.
Copy this line of code (the Optimize plugin):
ga('require', 'GTM-K7MPPLG');
Paste into your existing Analytics snippet as shown below:
<script>
  (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){
  (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o),
  m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m)
  })(window,document,'script','https://www.google-analytics.com/analytics.js','ga');
  ga('create', 'UA-12776629-1', 'auto');
  ga('require', 'GTM-K7MPPLG');
  ga('send', 'pageview');
</script>

*Step 2: Minimize page flickering*
This snippet ensures that users only see your variant content, minimizing page flicker. Learn more
Copy the code below
<style>.async-hide { opacity: 0 !important} </style>
<script>(function(a,s,y,n,c,h,i,d,e){s.className+=' '+y;h.start=1*new Date;
h.end=i=function(){s.className=s.className.replace(RegExp(' ?'+y),'')};
(a[n]=a[n]||[]).hide=h;setTimeout(function(){i();h.end=null},c);h.timeout=c;
})(window,document.documentElement,'async-hide','dataLayer',4000,
{'GTM-K7MPPLG':true});</script>

Paste it just before your updated Analytics tracking code anywhere you want to use Optimize.

If you do not have Analytics on your site, or for other ways to deploy Optimize, including serving it with Google Tag Manager, refer to the Optimize help center.
---

Acceptance criteria:
 - The tag should sit on all pages of the collections site.
 - Ash is able to execute a test on the collections site.
",3,2017-07-18T08:42:22.000Z,,2017-05-30T12:24:54.000Z,1,-43.375,true,11444803,"d558KWlWir56pcacwqEsg8,bt2bnGU54r4AGmacwqjQYw",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-07-18T08:42:22.000Z,0.0,1.0,1.0,0.0,0.0,d558KWlWir56pcacwqEsg8,d558KWlWir56pcacwqEsg8,"{""Theme""=>""UI Design""}",2,,,
181313203,2217,Investigation of how the haspart inclusion affects collections,To investigate what the impact of the changes from https://app.assembla.com/spaces/europeana-apis/tickets/640,3,2017-06-27T14:56:35.000Z,,2017-05-30T13:11:28.000Z,1,-47.0,true,11444803,"d558KWlWir56pcacwqEsg8,bmoXZQr3Kr5OojacwqjQXA,bE4VAKECur4RFgacwqEsg8,dBiEJemFir5kH_acwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-06-27T14:56:35.000Z,0.0,0.0,0.0,0.0,0.0,d558KWlWir56pcacwqEsg8,d558KWlWir56pcacwqEsg8,"{""Theme""=>""""}",2,,,
181369803,2218,"As a user, my federated search results are filtered to the thematic collection I'm viewing","Could we please configure queries for each of the federated search providers in preparation for rolling out federated search across all thematic collections.

*Acceptance criteria:*
 - When viewing a thematic collection (Art, Fashion, Music, Photography, World War I), the results should be relevant to the theme.

*Query filters*

*DPLA*

These are applied in test, copied in here for simple copy and paste to acceptance and production.

<pre><code>Art
(subject:(art OR ""fine arts"" OR paintings OR murals OR prints OR sculptures OR drawings OR reliefs OR ""decorative arts"" OR ""arts and crafts"" OR ""interior decoration"" OR art history"" OR ""decoration and ornament"" OR ""art dealers"" OR ""porcelain""))

Music
(subject:(music OR ""sheet music"" OR composer OR ""musical instruments"" OR ballet OR opera OR musical OR ""symphony orchestra"" OR librettos))

World War I
""world war, 1914-1918""

Photography
(subject=(photographs OR daguerreotypes OR daguerreotype OR ""photographic prints"" OR ""photograph albums"" OR ""stereoscopic views"" OR photography OR photographers OR ""Black-and-white+negatives"" OR cyanotypes OR postcards))

Fashion
(subject=(fashion OR ""clothing and dress"" OR ""fashion design drawings"" OR cosmetics OR perfumes OR hairstyles OR accessories OR jewelry OR costume OR costumes OR shoes OR dresses))
</code></pre>

*DigitalNZ*
Can't get limiting to a subject field to work. TODO: Check with DigitalNZ if it's possible

<pre><code>
Art
(""art history"" OR paintings OR sculptures OR ""fine arts"" OR ""decorative arts"" OR ""visual arts"" OR drawings)

Music
(music OR ""sheet music"" OR composer OR ""musical instruments"" OR ballet OR opera OR musical OR ""symphony orchestra"" OR librettos)

Fashion
(fashion OR ""clothing and dress"" OR ""fashion design drawings"" OR cosmetics OR perfumes OR hairstyles OR accessories OR jewelry OR costume OR costumes OR shoes OR dresses)

Photography
(photographs OR daguerreotypes OR daguerreotype OR ""photographic prints"" OR ""photograph albums"" OR ""stereoscopic views"" OR photography OR photographers OR ""Black-and-white+negatives"" OR cyanotypes OR postcards)

World War I
(""1st world war"" OR ""world war one"" OR ""World War, 1914"" OR ""world war i"" OR ""world war 1"" OR ""first world war"")
</code></pre>

*Trove*
Same queries as for DigitalNZ. TODO: Check if it's possible to limit results to online items only. That's possible in the Trove portal  but I don't know how to utilise it in the API-call!?

<pre><code>
Art
(""art history"" OR paintings OR sculptures OR ""fine arts"" OR ""decorative arts"" OR ""visual arts"" OR drawings)

Music
(music OR ""sheet music"" OR composer OR ""musical instruments"" OR ballet OR opera OR musical OR ""symphony orchestra"" OR librettos)

Fashion
(fashion OR ""clothing and dress"" OR ""fashion design drawings"" OR cosmetics OR perfumes OR hairstyles OR accessories OR jewelry OR costume OR costumes OR shoes OR dresses)

Photography
(photographs OR daguerreotypes OR daguerreotype OR ""photographic prints"" OR ""photograph albums"" OR ""stereoscopic views"" OR photography OR photographers OR ""Black-and-white+negatives"" OR cyanotypes OR postcards)

World War I
(""1st world war"" OR ""world war one"" OR ""World War, 1914"" OR ""world war i"" OR ""world war 1"" OR ""first world war"")
</code></pre>",3,2017-06-21T09:29:12.000Z,,2017-05-31T06:50:37.000Z,1,-54.5,true,11444803,"d558KWlWir56pcacwqEsg8,ahQtmgU58r4zF-acwqjQXA,bE4VAKECur4RFgacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-06-21T09:29:12.000Z,0.0,0.0,0.0,0.0,0.0,d558KWlWir56pcacwqEsg8,d558KWlWir56pcacwqEsg8,"{""Theme""=>""Search""}",2,,,
181376853,2219,"As Europeana, I would like to select a new hosting provider","Hi @richard.doe  - Please could you keep track of how much time is spent on any work relating to selection of the hosting provider in this ticket?

Feel free to break it down into subtasks if necessary.

",3,2017-05-31T11:57:06.000Z,,2017-05-31T08:18:01.000Z,1,-61.0,true,11390373,"d558KWlWir56pcacwqEsg8,bE4VAKECur4RFgacwqEsg8,d0nCxMv8yr5OWZdmr6QqzO",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-05-31T11:57:06.000Z,0.0,0.0,0.0,0.0,0.0,bE4VAKECur4RFgacwqEsg8,d558KWlWir56pcacwqEsg8,"{""Theme""=>""""}",2,,richard.doe,https://s3.amazonaws.com/assembla-avatars/035f2451/bE4VAKECur4RFgacwqEsg8:1422066277
181376983,2220,BUG: The licenses link has disappeared from Public Domain items,"*Please could we hotfix this*
The licenses link for Public Domain Marked (http://creativecommons.org/publicdomain/mark/1.0/) items has disappeared. This is generated after the edm:rights rdf resource of the aggregation. This can be viewed on items matching this license, such as here: 
http://www.europeana.eu/portal/en/record/92099/BibliographicResource_2000081662432.html?q=

[[image:dyKynirDCr54bkdmr6QqzO|Screen Shot 2017-05-31 at 10.04.44.png]]

I can not see this problem for any other license.
",1,2017-05-31T09:38:43.000Z,,2017-05-31T08:18:53.000Z,1,-62.0,true,11390373,"d558KWlWir56pcacwqEsg8,b8Yzt4LNmr5ioUacwqjQXA,bE4VAKECur4RFgacwqEsg8,bmoXZQr3Kr5OojacwqjQXA",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-05-31T09:38:43.000Z,0.0,0.0,0.0,0.0,0.0,d558KWlWir56pcacwqEsg8,d558KWlWir56pcacwqEsg8,"{""Theme""=>""Item display""}",2,,,
181382443,2221,"As a user, I'd like to see federated search results on all searches, so that I can broaden my results","This completes the current work around the Federated Search to extend it to all thematic collections. I understand that the work has currently been created in order to fulfil the needs of 14-18 only, as we had understood the requirements as such, so let's not interrupt sprint scope of 47 and do this as soon as possible in 48.

Acceptance criteria:
 - I can see federated search on Photography, Fashion, Art and Music.
 - The queries to the federated search results are relevant to the thematic collection you're browsing.
 - I can see federated search on normal collections search results.",3,2017-06-29T13:57:08.000Z,,2017-05-31T09:21:20.000Z,1,-20.0,true,11444803,"ahQtmgU58r4zF-acwqjQXA,d558KWlWir56pcacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-06-29T13:57:08.000Z,0.0,0.0,0.0,0.0,0.0,ahQtmgU58r4zF-acwqjQXA,d558KWlWir56pcacwqEsg8,"{""Theme""=>""Search""}",2,,David Haskiya,https://s3.amazonaws.com/assembla-avatars/98fd69d9/ahQtmgU58r4zF-acwqjQXA:1422046973
181396083,2222,Fix failing Rspec due to facebook pixel error,"There are currently failing tests which seem to stem from a fialure in some javascript that is coming from facebook:
<pre><code>
Capybara::Poltergeist::JavascriptError:
        One or more errors were raised in the Javascript code on the page. If you don't care about these errors, you can ignore them by setting js_errors: false in your Poltergeist configuration (see documentation for details).
      
        Facebook Pixel Error: ReferenceError: Can't find variable: Set
        Facebook Pixel Error: ReferenceError: Can't find variable: Set
            at http://connect.facebook.net/en_US/fbevents.js:24 in fc

</code></pre>
This is not effecting any actual functionality but in order to have passing tests a fix for this should be implemented.


",3,,,2017-05-31T12:03:22.000Z,1,-670.0,true,7270973,"bmoXZQr3Kr5OojacwqjQXA,d558KWlWir56pcacwqEsg8,bE4VAKECur4RFgacwqEsg8",ck47vGwfer5j4iacwqjQXA,1,New,0,2017-05-31T12:03:48.000Z,0.0,0.0,0.0,0.0,0.0,,bmoXZQr3Kr5OojacwqjQXA,"{""Theme""=>""""}",2,,,
181396923,2223,1418 allow configuration of e7a_1418_iframe.js version,"currently the 1418 app has hardcoded the location of the .js file which it uses to communicate with the hosting portal application in views/themes/v2.1/layouts/application.html.erb to always load from ""http://styleguide.europeana.eu/js/modules/eu/e7a_1418_iframe.js"" 

This needs to be configurable. At least the root of the url from where to load the .js needs to be configurable so we can load a stable version of the file, ideally this will use the file from a specific styleguide release and be set via an env variable so it can be set per deployment/environment.

This also applies to the .css file at ""http://styleguide.europeana.eu/css/e7a_1418/screen.css""",2,2017-06-21T09:28:54.000Z,,2017-05-31T12:11:41.000Z,1,-44.0,true,11444803,"bmoXZQr3Kr5OojacwqjQXA,bE4VAKECur4RFgacwqEsg8,aybbJ63Vur4BxmacwqjQYw,d558KWlWir56pcacwqEsg8",ck47vGwfer5j4iacwqjQXA,0,Done,0,2017-06-21T09:28:54.000Z,0.0,1.0,1.0,0.0,0.0,d558KWlWir56pcacwqEsg8,bmoXZQr3Kr5OojacwqjQXA,"{""Theme""=>""Environment & Architecture""}",2,,ash.marriott,https://s3.amazonaws.com/assembla-avatars/2ab8d8d1/d558KWlWir56pcacwqEsg8:1494504262
